"numcoutrex","codesolution","coderex","minicoutrex","maxicoutrex","reelcoutrex","codemonnaiecoutrex","codeunitecoutrex","codedifficulte","codelicense"
"2214","79","1548",NULL,NULL,"2340","3","1",NULL,"3"
"2215","1055","1549",NULL,NULL,"4607","3","1",NULL,"3"
"2216","553","1763",NULL,NULL,NULL,"1","1",NULL,"3"
"2217","92","1447",NULL,NULL,"140235","3","1",NULL,"3"
"2219","182","659",NULL,NULL,NULL,"1","1",NULL,"3"
"2220","335","1458",NULL,NULL,NULL,"1","1",NULL,"3"
"2221","191","659",NULL,NULL,NULL,"1","1",NULL,"3"
"2222","211","659",NULL,NULL,NULL,"1","1",NULL,"3"
"2223","1128","1458",NULL,NULL,NULL,"1","1",NULL,"3"
"2224","1065","659",NULL,NULL,NULL,"1","1",NULL,"3"
"2225","989","1459",NULL,NULL,NULL,"1","1",NULL,"3"
"2226","790","659",NULL,NULL,NULL,"1","1",NULL,"3"
"2227","54","659",NULL,NULL,"400000","7","1",NULL,"3"
"2228","1486","1459",NULL,NULL,NULL,"1","1",NULL,"3"
"2229","427","659",NULL,NULL,NULL,"1","1",NULL,"3"
"2230","246","1459",NULL,NULL,NULL,"1","1",NULL,"3"
"2231","334","1459",NULL,NULL,NULL,"1","1",NULL,"3"
"2233","1081","1459",NULL,NULL,NULL,"1","1",NULL,"3"
"2234","573","1459",NULL,NULL,NULL,"1","1",NULL,"3"
"2235","488","1615",NULL,NULL,"493444","5","1",NULL,"3"
"2236","1523","1460",NULL,NULL,NULL,"1","1",NULL,"3"
"2237","550","1460",NULL,NULL,NULL,"1","1",NULL,"3"
"2238","240","1490",NULL,NULL,"10000","6","1",NULL,"3"
"2239","79","133",NULL,NULL,"42350","3","1",NULL,"3"
"2240","329","1490",NULL,NULL,NULL,"1","1",NULL,"3"
"2241","394","1490",NULL,NULL,NULL,"1","1",NULL,"3"
"2242","270","1490","100","200",NULL,"2","8",NULL,"3"
"2243","768","133",NULL,NULL,NULL,"1","1",NULL,"3"
"2244","395","1563",NULL,NULL,NULL,"1","1",NULL,"3"
"2245","58","133",NULL,NULL,"500","3","1",NULL,"3"
"2246","1055","133",NULL,NULL,"333","3","1",NULL,"3"
"2247","1048","1563",NULL,NULL,NULL,"1","1",NULL,"3"
"2248","839","1605",NULL,NULL,NULL,"1","1",NULL,"3"
"2249","531","1605",NULL,NULL,NULL,"1","1",NULL,"3"
"2250","334","1605",NULL,NULL,NULL,"1","1",NULL,"3"
"2251","1478","133",NULL,NULL,"12500","3","1",NULL,"3"
"2252","1110","1605",NULL,NULL,NULL,"1","1",NULL,"3"
"2253","54","134",NULL,NULL,NULL,"1","1",NULL,"3"
"2254","92","134",NULL,NULL,NULL,"1","1",NULL,"3"
"2255","99","1792",NULL,NULL,NULL,"1","1",NULL,"3"
"2256","97","1792",NULL,NULL,NULL,"1","1",NULL,"3"
"2257","254","1792",NULL,"25",NULL,"2","8",NULL,"3"
"2258","346","134",NULL,NULL,NULL,"1","1",NULL,"3"
"2260","161","134",NULL,NULL,NULL,"1","1",NULL,"3"
"2261","19","1796",NULL,NULL,NULL,"1","1",NULL,"3"
"2262","550","1796",NULL,NULL,NULL,"1","1",NULL,"3"
"2263","80","134",NULL,NULL,NULL,"1","1",NULL,"3"
"2264","578","134",NULL,NULL,"9877","3","1",NULL,"3"
"2265","1055","134",NULL,NULL,NULL,"1","1",NULL,"3"
"2266","768","134",NULL,NULL,"0","3","1",NULL,"3"
"2267","578","1797",NULL,NULL,NULL,"1","1",NULL,"3"
"2268","29","1797",NULL,NULL,NULL,"1","1",NULL,"3"
"2269","352","1797",NULL,NULL,NULL,"1","1",NULL,"3"
"2270","488","134",NULL,NULL,NULL,"1","1",NULL,"3"
"2271","97","1798",NULL,NULL,"115300","2","1",NULL,"3"
"2272","270","1798",NULL,NULL,"50000","2","1",NULL,"3"
"2273","936","135",NULL,NULL,NULL,"1","1",NULL,"3"
"2274","553","1799",NULL,NULL,NULL,"1","1",NULL,"3"
"2275","484","135",NULL,NULL,NULL,"1","1",NULL,"3"
"2276","368","1800",NULL,NULL,NULL,"1","1",NULL,"3"
"2277","160","135",NULL,NULL,"16667","3","1",NULL,"3"
"2278","43","1801",NULL,NULL,NULL,"1","1",NULL,"3"
"2279","799","135",NULL,NULL,NULL,"1","1",NULL,"3"
"2280","544","1802",NULL,NULL,NULL,"1","1",NULL,"3"
"2281","240","1908",NULL,NULL,NULL,"1","1",NULL,"3"
"2282","240","1909",NULL,NULL,NULL,"1","1",NULL,"3"
"2283","240","1910",NULL,NULL,NULL,"1","1",NULL,"3"
"2284","1019","136",NULL,NULL,"40000","3","1",NULL,"3"
"2285","711","1910",NULL,NULL,NULL,"1","1",NULL,"3"
"2286","962","136",NULL,NULL,"70000","3","1",NULL,"3"
"2287","708","136",NULL,NULL,"700","3","1",NULL,"3"
"2288","240","1912",NULL,NULL,"12500000","3","1",NULL,"3"
"2289","240","1913",NULL,NULL,"2700000","3","1",NULL,"3"
"2290","240","1914",NULL,NULL,"1200000","3","1",NULL,"3"
"2291","240","1915",NULL,NULL,"2057000","3","1",NULL,"3"
"2292","240","1916",NULL,NULL,NULL,"1","1",NULL,"3"
"2293","909","1916",NULL,NULL,NULL,"1","1",NULL,"3"
"2296","388","1916",NULL,NULL,NULL,"1","1",NULL,"3"
"2297","768","137",NULL,NULL,"18294","3","1",NULL,"3"
"2298","240","1917",NULL,NULL,"2000000","3","1",NULL,"3"
"2299","240","1918",NULL,NULL,NULL,"1","1",NULL,"3"
"2300","889","137",NULL,NULL,"27.8","3","1",NULL,"3"
"2301","240","1919",NULL,NULL,"1200000","3","1",NULL,"3"
"2302","500","137",NULL,NULL,"1099","3","1",NULL,"3"
"2303","539","389",NULL,NULL,"45000","2","1",NULL,"3"
"2304","240","1314",NULL,NULL,NULL,"1","1",NULL,"3"
"2305","553","1314",NULL,NULL,NULL,"1","1",NULL,"3"
"2306","240","1315",NULL,NULL,NULL,"1","1",NULL,"3"
"2307","553","1315",NULL,NULL,NULL,"1","1",NULL,"3"
"2308","240","1319",NULL,NULL,NULL,"1","1",NULL,"3"
"2309","553","1319",NULL,NULL,NULL,"1","1",NULL,"3"
"2310","240","1321",NULL,NULL,NULL,"1","1",NULL,"3"
"2311","553","1321",NULL,NULL,NULL,"1","1",NULL,"3"
"2312","240","1920",NULL,NULL,NULL,"1","1",NULL,"3"
"2313","240","1322",NULL,NULL,NULL,"1","1",NULL,"3"
"2314","553","1322",NULL,NULL,NULL,"1","1",NULL,"3"
"2315","240","1323",NULL,NULL,NULL,"1","1",NULL,"3"
"2316","553","1323",NULL,NULL,NULL,"1","1",NULL,"3"
"2317","240","1324",NULL,NULL,NULL,"1","1",NULL,"3"
"2318","553","1324",NULL,NULL,NULL,"1","1",NULL,"3"
"2319","240","1921",NULL,NULL,NULL,"1","1",NULL,"3"
"2320","240","1325",NULL,NULL,NULL,"1","1",NULL,"3"
"2321","553","1325",NULL,NULL,NULL,"1","1",NULL,"3"
"2322","1085","1921",NULL,NULL,NULL,"1","1",NULL,"3"
"2323","240","1326",NULL,NULL,NULL,"1","1",NULL,"3"
"2324","553","1326",NULL,NULL,NULL,"1","1",NULL,"3"
"2325","79","1921",NULL,NULL,NULL,"1","1",NULL,"3"
"2326","240","1327",NULL,NULL,NULL,"1","1",NULL,"3"
"2327","553","1327",NULL,NULL,NULL,"1","1",NULL,"3"
"2328","240","1922",NULL,NULL,NULL,"1","1",NULL,"3"
"2329","1462","1923",NULL,NULL,NULL,"1","1",NULL,"3"
"2330","1085","1923",NULL,NULL,NULL,"1","1",NULL,"3"
"2331","240","1316",NULL,NULL,NULL,"1","1",NULL,"3"
"2332","553","1316",NULL,NULL,NULL,"1","1",NULL,"3"
"2333","250","1779",NULL,NULL,NULL,"1","1",NULL,"3"
"2334","251","1779",NULL,NULL,NULL,"1","1",NULL,"3"
"2336","1571","1779",NULL,NULL,NULL,"1","1",NULL,"3"
"2337","1555","1779",NULL,NULL,NULL,"1","1",NULL,"3"
"2338","270","1779",NULL,NULL,NULL,"1","1",NULL,"3"
"2339","382","1779",NULL,NULL,NULL,"1","1",NULL,"3"
"2340","915","1779",NULL,NULL,NULL,"1","1",NULL,"3"
"2341","240","1328",NULL,NULL,NULL,"1","1",NULL,"3"
"2342","553","1328",NULL,NULL,NULL,"1","1",NULL,"3"
"2343","240","1330",NULL,NULL,NULL,"1","1",NULL,"3"
"2344","553","1330",NULL,NULL,NULL,"1","1",NULL,"3"
"2345","240","1331",NULL,NULL,NULL,"1","1",NULL,"3"
"2346","553","1331",NULL,NULL,NULL,"1","1",NULL,"3"
"2347","240","1332",NULL,NULL,NULL,"1","1",NULL,"3"
"2348","553","1332",NULL,NULL,NULL,"1","1",NULL,"3"
"2349","240","1333",NULL,NULL,NULL,"1","1",NULL,"3"
"2350","553","1333",NULL,NULL,NULL,"1","1",NULL,"3"
"2351","240","1335",NULL,NULL,NULL,"1","1",NULL,"3"
"2352","553","1335",NULL,NULL,NULL,"1","1",NULL,"3"
"2353","240","1336",NULL,NULL,NULL,"1","1",NULL,"3"
"2354","553","1336",NULL,NULL,NULL,"1","1",NULL,"3"
"2355","240","1338",NULL,NULL,NULL,"1","1",NULL,"3"
"2356","553","1338",NULL,NULL,NULL,"1","1",NULL,"3"
"2357","240","1339",NULL,NULL,NULL,"1","1",NULL,"3"
"2358","553","1339",NULL,NULL,NULL,"1","1",NULL,"3"
"2359","240","1924",NULL,NULL,NULL,"1","1",NULL,"3"
"2360","240","1340",NULL,NULL,NULL,"1","1",NULL,"3"
"2361","553","1340",NULL,NULL,NULL,"1","1",NULL,"3"
"2362","240","1341",NULL,NULL,NULL,"1","1",NULL,"3"
"2363","553","1341",NULL,NULL,NULL,"1","1",NULL,"3"
"2364","276","1924",NULL,NULL,NULL,"1","1",NULL,"3"
"2365","240","1342",NULL,NULL,NULL,"1","1",NULL,"3"
"2366","553","1342",NULL,NULL,NULL,"1","1",NULL,"3"
"2367","240","1343",NULL,NULL,NULL,"1","1",NULL,"3"
"2368","553","1343",NULL,NULL,NULL,"1","1",NULL,"3"
"2369","240","1344",NULL,NULL,NULL,"1","1",NULL,"3"
"2370","553","1344",NULL,NULL,NULL,"1","1",NULL,"3"
"2371","240","1345",NULL,NULL,NULL,"1","1",NULL,"3"
"2372","553","1345",NULL,NULL,NULL,"1","1",NULL,"3"
"2373","240","1346",NULL,NULL,NULL,"1","1",NULL,"3"
"2374","553","1346",NULL,NULL,NULL,"1","1",NULL,"3"
"2375","240","1925",NULL,NULL,NULL,"1","1",NULL,"3"
"2376","240","1347",NULL,NULL,NULL,"1","1",NULL,"3"
"2377","553","1347",NULL,NULL,NULL,"1","1",NULL,"3"
"2378","240","1348",NULL,NULL,NULL,"1","1",NULL,"3"
"2379","553","1348",NULL,NULL,NULL,"1","1",NULL,"3"
"2380","240","1349",NULL,NULL,NULL,"1","1",NULL,"3"
"2381","553","1349",NULL,NULL,NULL,"1","1",NULL,"3"
"2384","240","1373",NULL,NULL,NULL,"1","1",NULL,"3"
"2385","553","1373",NULL,NULL,NULL,"1","1",NULL,"3"
"2386","240","1374",NULL,NULL,NULL,"1","1",NULL,"3"
"2387","553","1374",NULL,NULL,NULL,"1","1",NULL,"3"
"2388","240","1375",NULL,NULL,NULL,"1","1",NULL,"3"
"2389","553","1375",NULL,NULL,NULL,"1","1",NULL,"3"
"2390","240","1926",NULL,NULL,NULL,"1","1",NULL,"3"
"2391","240","1376",NULL,NULL,NULL,"1","1",NULL,"3"
"2392","553","1376",NULL,NULL,NULL,"1","1",NULL,"3"
"2393","240","1377",NULL,NULL,NULL,"1","1",NULL,"3"
"2394","553","1377",NULL,NULL,NULL,"1","1",NULL,"3"
"2395","240","1378",NULL,NULL,NULL,"1","1",NULL,"3"
"2396","553","1378",NULL,NULL,NULL,"1","1",NULL,"3"
"2397","240","1382",NULL,NULL,NULL,"1","1",NULL,"3"
"2398","553","1382",NULL,NULL,NULL,"1","1",NULL,"3"
"2399","240","1927",NULL,NULL,NULL,"1","1",NULL,"3"
"2400","240","1928",NULL,NULL,NULL,"1","1",NULL,"3"
"2401","17","1928",NULL,NULL,NULL,"1","1",NULL,"3"
"2402","240","1929",NULL,NULL,NULL,"1","1",NULL,"3"
"2403","1464","1929",NULL,NULL,NULL,"1","1",NULL,"3"
"2404","1483","1731",NULL,NULL,"72336","5","1",NULL,"3"
"2405","97","1731",NULL,NULL,"1750","5","1",NULL,"3"
"2406","291","1731",NULL,NULL,NULL,"1","1",NULL,"3"
"2407","870","1731",NULL,NULL,"43464","5","1",NULL,"3"
"2408","836","1732",NULL,NULL,"2714","5","1",NULL,"3"
"2409","836","1733",NULL,NULL,NULL,"1","1",NULL,"3"
"2410","844","1733",NULL,NULL,NULL,"1","1",NULL,"3"
"2412","832","1735",NULL,NULL,NULL,"1","1",NULL,"3"
"2413","777","1735",NULL,NULL,NULL,"1","1",NULL,"3"
"2414","97","1735",NULL,NULL,NULL,"1","1",NULL,"3"
"2415","97","1736",NULL,NULL,NULL,"1","1",NULL,"3"
"2416","1477","1736",NULL,NULL,NULL,"1","1",NULL,"3"
"2417","376","1737",NULL,NULL,NULL,"1","1",NULL,"3"
"2418","836","1737",NULL,NULL,NULL,"1","1",NULL,"3"
"2419","573","1737",NULL,NULL,NULL,"1","1",NULL,"3"
"2420","1107","1738",NULL,NULL,NULL,"1","1",NULL,"3"
"2421","221","1738",NULL,NULL,NULL,"1","1",NULL,"3"
"2423","962","1739",NULL,NULL,NULL,"1","1",NULL,"3"
"2424","221","1739",NULL,NULL,NULL,"1","1",NULL,"3"
"2425","240","1383",NULL,NULL,NULL,"1","1",NULL,"3"
"2426","553","1383",NULL,NULL,NULL,"1","1",NULL,"3"
"2427","97","1739",NULL,NULL,NULL,"1","1",NULL,"3"
"2428","240","1384",NULL,NULL,NULL,"1","1",NULL,"3"
"2429","553","1384",NULL,NULL,NULL,"1","1",NULL,"3"
"2430","240","1385",NULL,NULL,NULL,"1","1",NULL,"3"
"2431","553","1385",NULL,NULL,NULL,"1","1",NULL,"3"
"2432","240","1386",NULL,NULL,NULL,"1","1",NULL,"3"
"2433","553","1386",NULL,NULL,NULL,"1","1",NULL,"3"
"2434","240","1387",NULL,NULL,NULL,"1","1",NULL,"3"
"2435","553","1387",NULL,NULL,NULL,"1","1",NULL,"3"
"2436","240","1388",NULL,NULL,NULL,"1","1",NULL,"3"
"2437","553","1388",NULL,NULL,NULL,"1","1",NULL,"3"
"2438","240","1389",NULL,NULL,NULL,"1","1",NULL,"3"
"2439","553","1389",NULL,NULL,NULL,"1","1",NULL,"3"
"2440","573","1740",NULL,NULL,"155354","5","1",NULL,"3"
"2441","97","1740",NULL,NULL,NULL,"1","1",NULL,"3"
"2442","836","1741",NULL,NULL,"78692","5","1",NULL,"3"
"2443","928","599",NULL,NULL,NULL,"1","1",NULL,"3"
"2444","394","599",NULL,NULL,NULL,"1","1",NULL,"3"
"2445","97","599",NULL,NULL,NULL,"1","1",NULL,"3"
"2446","808","599",NULL,NULL,NULL,"1","1",NULL,"3"
"2447","373","603",NULL,NULL,NULL,"1","1",NULL,"3"
"2448","250","603",NULL,NULL,NULL,"1","1",NULL,"3"
"2449","251","603",NULL,NULL,NULL,"1","1",NULL,"3"
"2450","808","603",NULL,NULL,NULL,"1","1",NULL,"3"
"2451","71","603",NULL,NULL,NULL,"1","1",NULL,"3"
"2452","329","603",NULL,NULL,NULL,"1","1",NULL,"3"
"2453","329","604",NULL,NULL,"31300","3","1",NULL,"3"
"2454","334","604",NULL,NULL,"3000","3","1",NULL,"3"
"2455","1533","604",NULL,NULL,NULL,"1","1",NULL,"3"
"2456","818","604",NULL,NULL,NULL,"1","1",NULL,"3"
"2457","334","701",NULL,NULL,NULL,"1","1",NULL,"3"
"2458","1110","701",NULL,NULL,NULL,"1","1",NULL,"3"
"2459","852","701",NULL,NULL,NULL,"1","1",NULL,"3"
"2460","715","701",NULL,NULL,NULL,"1","1",NULL,"3"
"2461","449","701",NULL,NULL,NULL,"1","1",NULL,"3"
"2462","108","701",NULL,NULL,NULL,"1","1",NULL,"3"
"2463","1052","701",NULL,NULL,NULL,"1","1",NULL,"3"
"2464","240","1320",NULL,NULL,NULL,"1","1",NULL,"3"
"2465","553","1320",NULL,NULL,NULL,"1","1",NULL,"3"
"2466","240","1395",NULL,NULL,NULL,"1","1",NULL,"3"
"2467","553","1395",NULL,NULL,NULL,"1","1",NULL,"3"
"2468","240","1393",NULL,NULL,NULL,"1","1",NULL,"3"
"2469","553","1393",NULL,NULL,NULL,"1","1",NULL,"3"
"2470","240","1394",NULL,NULL,NULL,"1","1",NULL,"3"
"2471","553","1394",NULL,NULL,NULL,"1","1",NULL,"3"
"2472","240","1392",NULL,NULL,NULL,"1","1",NULL,"3"
"2473","553","1392",NULL,NULL,NULL,"1","1",NULL,"3"
"2474","240","1391",NULL,NULL,NULL,"1","1",NULL,"3"
"2475","553","1391",NULL,NULL,NULL,"1","1",NULL,"3"
"2476","240","1390",NULL,NULL,NULL,"1","1",NULL,"3"
"2477","553","1390",NULL,NULL,NULL,"1","1",NULL,"3"
"2478","240","1396",NULL,NULL,NULL,"1","1",NULL,"3"
"2479","553","1396",NULL,NULL,NULL,"1","1",NULL,"3"
"2480","240","1397",NULL,NULL,NULL,"1","1",NULL,"3"
"2481","553","1397",NULL,NULL,NULL,"1","1",NULL,"3"
"2482","240","1398",NULL,NULL,NULL,"1","1",NULL,"3"
"2483","553","1398",NULL,NULL,NULL,"1","1",NULL,"3"
"2484","240","1399",NULL,NULL,NULL,"1","1",NULL,"3"
"2485","553","1399",NULL,NULL,NULL,"1","1",NULL,"3"
"2486","240","1403",NULL,NULL,NULL,"1","1",NULL,"3"
"2487","553","1403",NULL,NULL,NULL,"1","1",NULL,"3"
"2488","240","1404",NULL,NULL,NULL,"1","1",NULL,"3"
"2489","553","1404",NULL,NULL,NULL,"1","1",NULL,"3"
"2490","240","1405",NULL,NULL,NULL,"1","1",NULL,"3"
"2491","553","1405",NULL,NULL,NULL,"1","1",NULL,"3"
"2492","240","1406",NULL,NULL,NULL,"1","1",NULL,"3"
"2493","553","1406",NULL,NULL,NULL,"1","1",NULL,"3"
"2494","240","1407",NULL,NULL,NULL,"1","1",NULL,"3"
"2495","553","1407",NULL,NULL,NULL,"1","1",NULL,"3"
"2496","240","1408",NULL,NULL,NULL,"1","1",NULL,"3"
"2497","553","1408",NULL,NULL,NULL,"1","1",NULL,"3"
"2498","240","1409",NULL,NULL,NULL,"1","1",NULL,"3"
"2499","553","1409",NULL,NULL,NULL,"1","1",NULL,"3"
"2500","240","1410",NULL,NULL,NULL,"1","1",NULL,"3"
"2501","553","1410",NULL,NULL,NULL,"1","1",NULL,"3"
"2502","240","1411",NULL,NULL,NULL,"1","1",NULL,"3"
"2503","553","1411",NULL,NULL,NULL,"1","1",NULL,"3"
"2504","240","1412",NULL,NULL,NULL,"1","1",NULL,"3"
"2505","553","1412",NULL,NULL,NULL,"1","1",NULL,"3"
"2506","240","1413",NULL,NULL,NULL,"1","1",NULL,"3"
"2507","553","1413",NULL,NULL,NULL,"1","1",NULL,"3"
"2508","240","1414",NULL,NULL,NULL,"1","1",NULL,"3"
"2509","553","1414",NULL,NULL,NULL,"1","1",NULL,"3"
"2510","240","1415",NULL,NULL,NULL,"1","1",NULL,"3"
"2511","553","1415",NULL,NULL,NULL,"1","1",NULL,"3"
"2512","240","1419",NULL,NULL,NULL,"1","1",NULL,"3"
"2513","553","1419",NULL,NULL,NULL,"1","1",NULL,"3"
"2514","553","1178",NULL,NULL,NULL,"1","1",NULL,"3"
"2515","97","1179",NULL,NULL,NULL,"1","1",NULL,"3"
"2516","915","1179",NULL,NULL,NULL,"1","1",NULL,"3"
"2517","276","1179",NULL,NULL,NULL,"1","1",NULL,"3"
"2518","368","1179",NULL,NULL,NULL,"1","1",NULL,"3"
"2519","921","1180",NULL,NULL,NULL,"1","1",NULL,"3"
"2520","97","1180",NULL,NULL,NULL,"1","1",NULL,"3"
"2521","900","1181",NULL,NULL,NULL,"1","1",NULL,"3"
"2522","368","1183",NULL,NULL,NULL,"1","1",NULL,"3"
"2523","914","1184",NULL,NULL,"1189824","2","1",NULL,"3"
"2524","719","553",NULL,NULL,NULL,"1","1",NULL,"3"
"2525","95","553",NULL,NULL,NULL,"1","1",NULL,"3"
"2526","986","1185",NULL,NULL,NULL,"1","1",NULL,"3"
"2527","274","1185",NULL,NULL,NULL,"1","1",NULL,"3"
"2528","97","1185",NULL,NULL,NULL,"1","1",NULL,"3"
"2529","382","1185",NULL,NULL,NULL,"1","1",NULL,"3"
"2530","349","582",NULL,NULL,"5000000","7","1",NULL,"3"
"2531","1003","644",NULL,NULL,"2500000","4","1",NULL,"3"
"2532","1026","1186",NULL,NULL,NULL,"1","1",NULL,"3"
"2533","310","644",NULL,NULL,"250000","5","1",NULL,"3"
"2534","451","1187",NULL,NULL,"894948","2","1",NULL,"3"
"2536","384","1188",NULL,NULL,NULL,"1","1",NULL,"3"
"2537","1464","1814",NULL,NULL,NULL,"1","1",NULL,"3"
"2538","240","1814",NULL,NULL,NULL,"1","1",NULL,"3"
"2539","553","1201",NULL,NULL,NULL,"1","1",NULL,"3"
"2540","240","1815",NULL,NULL,"470000","3","1",NULL,"3"
"2541","553","1202",NULL,NULL,NULL,"1","1",NULL,"3"
"2542","553","1203",NULL,NULL,NULL,"1","1",NULL,"3"
"2543","1055","1983",NULL,NULL,"55000","2","1",NULL,"3"
"2544","901","1210",NULL,NULL,NULL,"1","1",NULL,"3"
"2545","1099","1210",NULL,NULL,NULL,"1","1",NULL,"3"
"2546","1558","1210",NULL,NULL,NULL,"1","1",NULL,"3"
"2547","1632","1210",NULL,NULL,NULL,"1","1",NULL,"3"
"2548","569","1210",NULL,NULL,NULL,"1","1",NULL,"3"
"2549","1033","1210",NULL,NULL,NULL,"1","1",NULL,"3"
"2550","543","1210",NULL,NULL,NULL,"1","1",NULL,"3"
"2551","54","1764",NULL,NULL,NULL,"1","1",NULL,"3"
"2553","553","1211",NULL,NULL,NULL,"1","1",NULL,"3"
"2554","384","1211",NULL,NULL,NULL,"1","1",NULL,"3"
"2555","701","1279",NULL,NULL,NULL,"1","1",NULL,"3"
"2556","851","1279",NULL,NULL,NULL,"1","1",NULL,"3"
"2557","1134","1280",NULL,NULL,NULL,"1","1",NULL,"3"
"2558","335","1280",NULL,NULL,NULL,"1","1",NULL,"3"
"2559","914","1280",NULL,NULL,NULL,"1","1",NULL,"3"
"2560","368","1281",NULL,NULL,NULL,"1","1",NULL,"3"
"2561","250","1281",NULL,NULL,NULL,"1","1",NULL,"3"
"2562","406","1281",NULL,NULL,NULL,"1","1",NULL,"3"
"2563","43","1282",NULL,NULL,NULL,"1","1",NULL,"3"
"2564","879","1755",NULL,NULL,"1050","3","1",NULL,"3"
"2565","97","1282",NULL,NULL,NULL,"1","1",NULL,"3"
"2566","361","1755",NULL,NULL,"500","3","1",NULL,"3"
"2567","97","1283",NULL,NULL,NULL,"1","1",NULL,"3"
"2568","926","1755",NULL,NULL,"400","3","1",NULL,"3"
"2570","932","1755",NULL,NULL,NULL,"3","1",NULL,"3"
"2571","43","1284",NULL,NULL,NULL,"1","1",NULL,"3"
"2572","160","1755",NULL,NULL,"1000","3","1",NULL,"3"
"2573","156","1755",NULL,NULL,"6780","3","1",NULL,"3"
"2574","1134","1285",NULL,NULL,NULL,"1","1",NULL,"3"
"2575","1468","1755",NULL,NULL,"75000","3","1",NULL,"3"
"2576","1468","1755",NULL,NULL,"10000","3","1",NULL,"3"
"2577","341","1286",NULL,NULL,NULL,"1","1",NULL,"3"
"2578","54","1286",NULL,NULL,NULL,"1","1",NULL,"3"
"2579","503","1286",NULL,NULL,NULL,"1","1",NULL,"3"
"2580","1020","1755",NULL,NULL,"262500","3","1",NULL,"3"
"2581","1477","1286",NULL,NULL,NULL,"1","1",NULL,"3"
"2582","863","1287",NULL,NULL,NULL,"1","1",NULL,"3"
"2583","1479","1755",NULL,NULL,"26000","3","1",NULL,"3"
"2584","139","1756",NULL,NULL,"55000","3","1",NULL,"3"
"2586","446","1288",NULL,NULL,NULL,"1","1",NULL,"3"
"2587","997","1289",NULL,NULL,NULL,"1","1",NULL,"3"
"2588","1511","1289",NULL,NULL,NULL,"1","1",NULL,"3"
"2589","884","147",NULL,NULL,"833","3","1",NULL,"3"
"2590","888","147",NULL,NULL,"1667","3","1",NULL,"3"
"2591","240","1290",NULL,NULL,NULL,"1","1",NULL,"3"
"2593","223","147",NULL,NULL,NULL,"1","1",NULL,"3"
"2594","578","1291",NULL,NULL,NULL,"1","1",NULL,"3"
"2595","962","147",NULL,NULL,NULL,"1","1",NULL,"3"
"2596","136","147",NULL,NULL,NULL,"1","1",NULL,"3"
"2597","791","1292",NULL,NULL,NULL,"1","1",NULL,"3"
"2598","936","148",NULL,NULL,"2840000","3","1",NULL,"3"
"2599","139","148",NULL,NULL,"50000","3","1",NULL,"3"
"2600","791","1293",NULL,NULL,NULL,"1","1",NULL,"3"
"2601","794","1293",NULL,NULL,NULL,"1","1",NULL,"3"
"2602","884","149",NULL,NULL,"21500","3","1",NULL,"3"
"2603","272","1293",NULL,NULL,NULL,"1","1",NULL,"3"
"2604","341","1293",NULL,NULL,NULL,"1","1",NULL,"3"
"2605","1479","149",NULL,NULL,"1853","3","1",NULL,"3"
"2606","79","149",NULL,NULL,"3400","3","1",NULL,"3"
"2607","863","1302",NULL,NULL,NULL,"1","1",NULL,"3"
"2610","329","1303",NULL,NULL,NULL,"1","1",NULL,"3"
"2611","1055","150",NULL,NULL,"5000","3","1",NULL,"3"
"2612","884","150",NULL,NULL,"60000","3","1",NULL,"3"
"2613","1077","1305",NULL,NULL,NULL,"1","1",NULL,"3"
"2614","406","1307",NULL,NULL,NULL,"1","1",NULL,"3"
"2615","236","1307",NULL,NULL,NULL,"1","1",NULL,"3"
"2616","395","1420",NULL,NULL,NULL,"1","1",NULL,"3"
"2617","396","1420",NULL,NULL,NULL,"1","1",NULL,"3"
"2618","397","1420",NULL,NULL,NULL,"1","1",NULL,"3"
"2619","378","616",NULL,NULL,"4000","3","1",NULL,"3"
"2620","863","1420",NULL,NULL,NULL,"1","1",NULL,"3"
"2622","395","1421",NULL,NULL,NULL,"1","1",NULL,"3"
"2623","396","1421",NULL,NULL,NULL,"1","1",NULL,"3"
"2624","397","1421",NULL,NULL,NULL,"1","1",NULL,"3"
"2625","426","1421",NULL,NULL,NULL,"1","1",NULL,"3"
"2626","335","1421",NULL,NULL,NULL,"1","1",NULL,"3"
"2627","373","1421",NULL,NULL,NULL,"1","1",NULL,"3"
"2628","368","1421",NULL,NULL,NULL,"1","1",NULL,"3"
"2629","909","1421",NULL,NULL,NULL,"1","1",NULL,"3"
"2630","384","1438",NULL,NULL,NULL,"1","1",NULL,"3"
"2632","240","1313",NULL,NULL,NULL,"1","1",NULL,"3"
"2633","553","1313",NULL,NULL,NULL,"1","1",NULL,"3"
"2634","1081","1556",NULL,NULL,NULL,"1","1",NULL,"3"
"2635","380","1556",NULL,NULL,NULL,"1","1",NULL,"3"
"2636","240","1317",NULL,NULL,NULL,"1","1",NULL,"3"
"2637","553","1317",NULL,NULL,NULL,"1","1",NULL,"3"
"2638","240","1318",NULL,NULL,NULL,"1","1",NULL,"3"
"2639","553","1318",NULL,NULL,NULL,"1","1",NULL,"3"
"2640","240","1329",NULL,NULL,NULL,"1","1",NULL,"3"
"2641","553","1329",NULL,NULL,NULL,"1","1",NULL,"3"
"2642","43","1556",NULL,NULL,NULL,"1","1",NULL,"3"
"2643","240","1334",NULL,NULL,NULL,"1","1",NULL,"3"
"2644","553","1334",NULL,NULL,NULL,"1","1",NULL,"3"
